meter_id,substation_id,region,daily_kw,date
M-00008,SS-E-001,EAST,414.82,2026-01-15
M-00099,SS-N-020,NORTH,20.25,2026-01-29
M-00055,SS-S-016,SOUTH,13.9,2026-01-19
M-00180,SS-S-011,SOUTH,18.68,2026-01-01
M-00309,SS-N-004,NORTH,23.3,2026-01-23
M-00712,SS-E-020,EAST,13.26,2026-01-22
M-01678,SS-S-027,SOUTH,18.5,2026-01-17
M-01752,SS-W-010,WEST,20.57,2026-01-19
M-00595,SS-S-005,SOUTH,10.1,2026-01-27
M-01521,SS-W-012,WEST,12.4,2026-01-08
M-01470,SS-E-026,EAST,16.58,2026-01-28
M-00768,SS-N-003,NORTH,15.39,2026-01-18
M-00047,SS-E-017,EAST,443.92,2026-01-25
M-01420,SS-S-011,SOUTH,16.92,2026-01-20
M-00047,SS-E-017,EAST,433.19,2026-01-14
M-01502,SS-E-024,EAST,15.78,2026-01-05
M-00677,SS-N-011,NORTH,18.24,2026-01-19
M-00334,SS-E-013,EAST,100.33,2026-01-16
M-00123,SS-S-012,SOUTH,72.94,2026-01-01
M-00123,SS-S-012,SOUTH,67.76,2026-01-07
M-00524,SS-S-002,SOUTH,78.23,2026-01-08
M-00468,SS-S-027,SOUTH,21.13,2026-01-22
M-01405,SS-W-023,WEST,17.12,2026-01-25
M-01053,SS-N-007,NORTH,13.72,2026-01-11
M-00032,SS-W-005,WEST,15.07,2026-01-08
M-00187,SS-N-025,NORTH,333.26,2026-01-18
M-01729,SS-E-024,EAST,15.87,2026-01-31
M-00712,SS-E-020,EAST,19.51,2026-01-14
M-01504,SS-S-008,SOUTH,21.88,2026-01-02
M-00030,SS-E-016,EAST,19.76,2026-01-14
M-00111,SS-E-009,EAST,19.73,2026-01-11
M-01334,SS-E-020,EAST,73.39,2026-01-28
M-00255,SS-W-001,WEST,15.77,2026-01-06
M-01223,SS-N-022,NORTH,21.01,2026-01-20
M-00123,SS-S-012,SOUTH,84.53,2026-01-25
M-00579,SS-E-012,EAST,14.52,2026-01-11
M-01511,SS-S-008,SOUTH,70.61,2026-01-23
M-01604,SS-N-021,NORTH,20.01,2026-01-03
M-00187,SS-N-025,NORTH,382.68,2026-01-03
M-01299,SS-E-029,EAST,17.56,2026-01-23
M-00136,SS-N-009,NORTH,11.68,2026-01-04
M-00198,SS-S-006,SOUTH,450.41,2026-01-18
M-00031,SS-W-021,WEST,522.94,2026-01-01
M-00052,SS-E-008,EAST,17.96,2026-01-17
M-00325,SS-W-026,WEST,82.03,2026-01-07
M-00099,SS-N-020,NORTH,19.4,2026-01-14
M-00123,SS-S-012,SOUTH,95.83,2026-01-28
M-01041,SS-N-001,NORTH,17.47,2026-01-24
M-00050,SS-N-016,NORTH,67.92,2026-01-03
M-01738,SS-W-008,WEST,75.94,2026-01-13
M-01291,SS-W-022,WEST,11.22,2026-01-10
M-00030,SS-E-016,EAST,18.74,2026-01-14
M-01566,SS-E-007,EAST,14.47,2026-01-21
M-01331,SS-S-001,SOUTH,16.89,2026-01-02
M-00031,SS-W-021,WEST,429.25,2026-01-03
M-00123,SS-S-012,SOUTH,83.59,2026-01-02
M-01908,SS-S-008,SOUTH,68.86,2026-01-05
M-00989,SS-S-011,SOUTH,15.67,2026-01-14
M-00434,SS-E-018,EAST,391.02,2026-01-07
M-01729,SS-E-024,EAST,14.15,2026-01-31
M-00897,SS-W-010,WEST,17.42,2026-01-16
M-01271,SS-S-001,SOUTH,67.65,2026-01-10
M-00047,SS-E-017,EAST,434.91,2026-01-31
M-00052,SS-E-008,EAST,16.26,2026-01-26
M-00055,SS-S-016,SOUTH,18.29,2026-01-31
M-00983,SS-E-006,EAST,71.25,2026-01-30
M-00055,SS-S-016,SOUTH,12.69,2026-01-11
M-00052,SS-E-008,EAST,20.8,2026-01-31
M-00052,SS-E-008,EAST,16.72,2026-01-25
M-00123,SS-S-012,SOUTH,78.66,2026-01-17
M-00187,SS-N-025,NORTH,440.47,2026-01-10
M-00836,SS-N-001,NORTH,90.89,2026-01-30
M-01648,SS-S-004,SOUTH,112.26,2026-01-18
M-00434,SS-E-018,EAST,460.37,2026-01-17
M-00198,SS-S-006,SOUTH,463.29,2026-01-25
M-01843,SS-N-010,NORTH,15.49,2026-01-05
M-01624,SS-E-007,EAST,18.74,2026-01-06
M-00789,SS-N-010,NORTH,21.14,2026-01-05
M-01269,SS-W-028,WEST,14.82,2026-01-24
M-00198,SS-S-006,SOUTH,444.9,2026-01-21
M-01952,SS-W-001,WEST,16.22,2026-01-02
M-00710,SS-E-007,EAST,83.12,2026-01-16
M-00099,SS-N-020,NORTH,18.49,2026-01-05
M-01740,SS-S-010,SOUTH,21.93,2026-01-21
M-01411,SS-N-015,NORTH,44.18,2026-01-21
M-00589,SS-W-015,WEST,21.83,2026-01-30
M-01559,SS-S-014,SOUTH,89.91,2026-01-23
M-01186,SS-E-004,EAST,17.57,2026-01-14
M-01861,SS-N-002,NORTH,18.72,2026-01-14
M-00069,SS-W-004,WEST,21.58,2026-01-17
M-01700,SS-E-023,EAST,10.88,2026-01-11
M-00030,SS-E-016,EAST,17.75,2026-01-20
M-00111,SS-E-009,EAST,21.96,2026-01-23
M-00359,SS-W-019,WEST,17.57,2026-01-22
M-00052,SS-E-008,EAST,18.31,2026-01-21
M-00052,SS-E-008,EAST,18.36,2026-01-28
M-01606,SS-S-020,SOUTH,14.82,2026-01-27
M-00187,SS-N-025,NORTH,379.19,2026-01-30
M-01689,SS-W-005,WEST,66.81,2026-01-30
M-00886,SS-E-020,EAST,94.64,2026-01-16
M-00055,SS-S-016,SOUTH,14.1,2026-01-27
M-01939,SS-N-015,NORTH,14.32,2026-01-12
M-00031,SS-W-021,WEST,417.4,2026-01-22
M-00053,SS-N-016,NORTH,16.88,2026-01-31
M-01703,SS-W-001,WEST,21.93,2026-01-03
M-00055,SS-S-016,SOUTH,15.81,2026-01-19
M-01231,SS-W-005,WEST,18.11,2026-01-06
M-00092,SS-W-029,WEST,18.12,2026-01-26
M-01455,SS-N-023,NORTH,13.3,2026-01-15
M-00099,SS-N-020,NORTH,15.09,2026-01-06
M-00146,SS-S-003,SOUTH,18.34,2026-01-15
M-00326,SS-W-022,WEST,17.18,2026-01-13
M-01556,SS-N-014,NORTH,82.74,2026-01-17
M-00335,SS-N-028,NORTH,455.04,2026-01-18
M-01733,SS-W-020,WEST,18.1,2026-01-07
M-00314,SS-W-020,WEST,22.09,2026-01-19
M-00187,SS-N-025,NORTH,450.15,2026-01-16
M-01218,SS-W-013,WEST,18.37,2026-01-28
M-01348,SS-S-014,SOUTH,18.06,2026-01-01
M-00031,SS-W-021,WEST,410.47,2026-01-25
M-00031,SS-W-021,WEST,421.37,2026-01-06
M-01056,SS-S-003,SOUTH,19.86,2026-01-07
M-00073,SS-E-004,EAST,493.54,2026-01-22
M-01695,SS-E-013,EAST,106.01,2026-01-07
M-00035,SS-W-005,WEST,13.5,2026-01-31
M-00052,SS-E-008,EAST,17.74,2026-01-12
M-01892,SS-W-022,WEST,18.6,2026-01-29
M-00031,SS-W-021,WEST,430.76,2026-01-23
M-00099,SS-N-020,NORTH,22.17,2026-01-17
M-01236,SS-W-019,WEST,64.9,2026-01-09
M-01039,SS-S-004,SOUTH,19.04,2026-01-08
M-00876,SS-W-020,WEST,18.3,2026-01-07
M-00099,SS-N-020,NORTH,23.19,2026-01-19
M-00031,SS-W-021,WEST,369.51,2026-01-27
M-00110,SS-E-021,EAST,20.82,2026-01-31
M-01699,SS-N-008,NORTH,19.6,2026-01-28
M-00537,SS-N-017,NORTH,80.16,2026-01-15
M-01514,SS-E-010,EAST,89.13,2026-01-01
M-00111,SS-E-009,EAST,18.3,2026-01-05
M-00111,SS-E-009,EAST,20.42,2026-01-24
M-01731,SS-N-010,NORTH,16.45,2026-01-23
M-00082,SS-N-001,NORTH,12.51,2026-01-28
M-00255,SS-W-001,WEST,17.3,2026-01-30
M-01434,SS-W-022,WEST,14.9,2026-01-22
M-01359,SS-N-012,NORTH,369.33,2026-01-02
M-00375,SS-N-008,NORTH,15.94,2026-01-18
M-00613,SS-N-010,NORTH,18.96,2026-01-03
M-00187,SS-N-025,NORTH,469.43,2026-01-29
M-00111,SS-E-009,EAST,18.18,2026-01-15
M-01233,SS-N-019,NORTH,11.05,2026-01-18
M-00111,SS-E-009,EAST,17.23,2026-01-10
M-00055,SS-S-016,SOUTH,22.12,2026-01-31
M-01479,SS-N-027,NORTH,16.53,2026-01-17
M-01406,SS-W-020,WEST,15.45,2026-01-11
M-00590,SS-E-024,EAST,22.08,2026-01-11
M-01341,SS-N-022,NORTH,26.65,2026-01-29
M-01266,SS-N-019,NORTH,20.89,2026-01-15
M-00030,SS-E-016,EAST,13.39,2026-01-06
M-00143,SS-N-019,NORTH,15.53,2026-01-01
M-00835,SS-S-008,SOUTH,455.84,2026-01-13
M-01731,SS-N-010,NORTH,13.07,2026-01-25
M-01671,SS-W-007,WEST,314.19,2026-01-07
M-00187,SS-N-025,NORTH,328.72,2026-01-26
M-01500,SS-S-001,SOUTH,15.45,2026-01-25
M-00182,SS-W-023,WEST,65.56,2026-01-04
M-00104,SS-E-026,EAST,89.22,2026-01-01
M-00726,SS-W-024,WEST,15.53,2026-01-21
M-01172,SS-E-024,EAST,20.62,2026-01-27
M-00030,SS-E-016,EAST,17.14,2026-01-21
M-00772,SS-W-030,WEST,13.07,2026-01-07
M-00579,SS-E-012,EAST,17.75,2026-01-24
M-00052,SS-E-008,EAST,19.99,2026-01-31
M-00496,SS-N-017,NORTH,89.94,2026-01-06
M-00434,SS-E-018,EAST,517.37,2026-01-10
M-00111,SS-E-009,EAST,16.92,2026-01-11
M-01991,SS-N-016,NORTH,79.02,2026-01-10
M-00175,SS-W-024,WEST,393.61,2026-01-25
M-00198,SS-S-006,SOUTH,456.32,2026-01-26
M-00322,SS-S-008,SOUTH,12.61,2026-01-20
M-00055,SS-S-016,SOUTH,14.84,2026-01-04
M-00030,SS-E-016,EAST,17.29,2026-01-31
M-00713,SS-S-022,SOUTH,17.5,2026-01-16
M-01350,SS-W-023,WEST,12.84,2026-01-06
M-00187,SS-N-025,NORTH,461.59,2026-01-05
M-00052,SS-E-008,EAST,19.57,2026-01-25
M-00099,SS-N-020,NORTH,12.87,2026-01-21
M-00099,SS-N-020,NORTH,14.85,2026-01-10
M-00031,SS-W-021,WEST,409.8,2026-01-20
